shipment_id,customer_id,origin_port,destination_port,departure_date,arrival_date,shipment_status,cargo_type,weight_tons,volume_cbm,revenue,cost
SHP001876,CUST002192,Dubai Port,Dubai Port,2023-10-24,2022-11-03,Delivered,Electronics,139.77,214.64,37025.25,107084.19
SHP001877,CUST002829,Durban Port,Singapore Port,2022-07-04,2024-05-02,Delivered,Electronics,128.86,409.47,21579.13,64806.85
SHP001878,CUST001724,Hamburg Port,Singapore Port,2022-05-19,2023-11-22,Delayed,Vehicles,139.95,237.01,9348.72,82778.94
SHP001879,CUST000095,Rotterdam Port,Lagos Port,2023-01-21,2022-06-04,Delayed,Electronics,139.61,164.05,23507.13,36153.94
SHP001880,CUST002703,Durban Port,Lagos Port,2024-12-10,2024-04-01,Delivered,Food,169.87,159.13,110945.87,72125.79
SHP001881,CUST000551,Rotterdam Port,Rotterdam Port,2022-03-01,2022-12-27,Delivered,Textiles,138.46,28.87,104291.0,93205.29
SHP001882,CUST001867,Durban Port,Lagos Port,2022-06-05,2023-08-25,Delivered,Food,149.88,52.3,136438.59,36136.27
SHP001883,CUST002391,Los Angeles Port,Lagos Port,2023-12-26,2023-08-07,In Transit,Electronics,135.94,190.66,46844.26,17213.79
SHP001884,CUST001018,Singapore Port,Singapore Port,2024-05-27,2024-03-05,In Transit,Textiles,95.28,455.51,56048.86,131292.52
SHP001885,CUST000787,Singapore Port,Rotterdam Port,2023-02-24,2024-03-31,In Transit,Oil,171.53,209.89,38947.04,127452.08
SHP001886,CUST000931,Shanghai Port,Hamburg Port,2023-03-14,2023-09-29,In Transit,Electronics,119.61,72.68,145598.34,52062.27
SHP001887,CUST002147,Singapore Port,Rotterdam Port,2022-09-03,2022-08-10,Delivered,Vehicles,52.63,269.83,87629.38,66944.83
SHP001888,CUST002010,Shanghai Port,Singapore Port,2023-11-24,2023-10-21,Delivered,Textiles,103.49,459.05,58160.45,120905.68
SHP001889,CUST002925,Rotterdam Port,Dubai Port,2022-01-09,2022-03-09,Delayed,Electronics,149.16,32.72,145982.52,79563.14
SHP001890,CUST001430,Los Angeles Port,Hamburg Port,2023-04-10,2023-03-03,Delivered,Vehicles,149.35,61.74,37949.94,29576.4
SHP001891,CUST001421,Lagos Port,Los Angeles Port,2024-11-23,2023-10-25,Delayed,Oil,140.06,392.19,62792.66,103058.3
SHP001892,CUST000744,Shanghai Port,Durban Port,2023-04-08,2023-07-24,In Transit,Vehicles,80.42,201.01,110218.91,23808.56
SHP001893,CUST002917,Los Angeles Port,Durban Port,2024-12-08,2024-11-04,In Transit,Food,66.48,370.52,21985.15,14174.7
SHP001894,CUST002335,Los Angeles Port,Lagos Port,2024-09-04,2023-10-21,Delivered,Textiles,45.46,323.45,164168.97,38045.31
SHP001895,CUST001752,Dubai Port,Durban Port,2023-03-01,2023-04-09,Delivered,Textiles,28.2,237.27,116009.91,103033.67
SHP001896,CUST000903,Singapore Port,Los Angeles Port,2024-01-19,2023-05-23,In Transit,Oil,109.08,252.17,27942.81,127935.44
SHP001897,CUST001289,Los Angeles Port,Hamburg Port,2022-01-05,2024-10-20,Delayed,Textiles,152.18,358.77,87040.46,106200.24
SHP001898,CUST001900,Lagos Port,Los Angeles Port,2024-12-11,2024-08-17,In Transit,Vehicles,90.37,412.34,119639.76,11395.93
SHP001899,CUST001820,Hamburg Port,Singapore Port,2023-04-28,2024-10-26,In Transit,Vehicles,40.27,71.87,23362.52,54208.33
SHP001900,CUST000282,Dubai Port,Hamburg Port,2024-08-18,2022-09-14,In Transit,Food,171.73,99.37,55757.41,51381.0
SHP001901,CUST000982,Dubai Port,Rotterdam Port,2022-03-22,2024-09-06,Delivered,Textiles,117.37,99.57,94549.08,124528.04
SHP001902,CUST001107,Rotterdam Port,Singapore Port,2022-09-18,2024-12-14,Delivered,Vehicles,193.35,17.24,116657.14,133025.5
SHP001903,CUST000284,Rotterdam Port,Shanghai Port,2022-11-03,2022-02-04,In Transit,Oil,184.41,153.24,194622.34,138483.54
SHP001904,CUST000522,Lagos Port,Los Angeles Port,2024-06-23,2023-01-13,Delayed,Textiles,191.17,139.04,128828.14,6321.44
SHP001905,CUST000365,Hamburg Port,Durban Port,2024-05-06,2023-07-03,In Transit,Oil,138.15,475.0,83469.19,140008.6
SHP001906,CUST001887,Dubai Port,Singapore Port,2023-07-31,2023-04-09,Delivered,Textiles,70.72,495.51,198465.02,30952.66
SHP001907,CUST001810,Dubai Port,Lagos Port,2022-09-21,2024-07-26,In Transit,Textiles,42.12,417.45,132160.29,46813.01
SHP001908,CUST001872,Dubai Port,Singapore Port,2024-07-10,2024-02-17,Delivered,Oil,10.47,427.59,32792.12,39917.19
SHP001909,CUST002310,Dubai Port,Singapore Port,2022-06-10,2023-11-25,Delayed,Oil,169.77,335.81,149467.5,111949.56
SHP001910,CUST002794,Dubai Port,Singapore Port,2024-01-05,2023-01-07,Delayed,Food,138.64,103.59,31014.07,147862.39
SHP001911,CUST002759,Durban Port,Singapore Port,2022-08-03,2022-08-15,Delivered,Textiles,78.01,131.81,125372.33,55125.1
SHP001912,CUST000589,Dubai Port,Dubai Port,2023-05-10,2024-02-06,Delayed,Food,62.48,399.0,99039.03,144356.78
SHP001913,CUST002433,Hamburg Port,Lagos Port,2023-04-28,2022-04-16,In Transit,Textiles,29.12,318.56,172078.52,47248.96
SHP001914,CUST000127,Lagos Port,Los Angeles Port,2023-05-03,2024-05-19,Delivered,Textiles,25.99,281.07,55061.1,60562.26
SHP001915,CUST000420,Hamburg Port,Lagos Port,2024-07-09,2024-10-02,Delivered,Food,22.32,349.07,160855.96,99430.41
SHP001916,CUST000244,Singapore Port,Dubai Port,2024-11-11,2024-04-18,Delivered,Vehicles,126.0,189.99,183117.18,142477.8
SHP001917,CUST002370,Dubai Port,Shanghai Port,2022-07-07,2022-07-14,Delayed,Electronics,97.75,396.84,40767.57,34113.56
SHP001918,CUST002251,Lagos Port,Dubai Port,2023-01-23,2024-02-09,Delayed,Electronics,123.87,497.04,78587.87,21969.07
SHP001919,CUST002787,Lagos Port,Shanghai Port,2022-09-15,2022-07-05,In Transit,Vehicles,39.13,235.28,177676.86,101920.79
SHP001920,CUST000648,Dubai Port,Shanghai Port,2022-10-26,2024-03-23,In Transit,Vehicles,117.26,483.36,20137.71,26634.55
SHP001921,CUST002081,Rotterdam Port,Durban Port,2023-03-31,2024-09-02,Delivered,Vehicles,105.64,227.6,180205.12,53618.15
SHP001922,CUST002308,Durban Port,Shanghai Port,2024-07-25,2024-09-08,Delivered,Electronics,183.11,265.55,91361.01,71028.14
SHP001923,CUST000835,Los Angeles Port,Singapore Port,2024-01-26,2022-08-02,In Transit,Textiles,44.02,264.15,176473.27,77355.64
SHP001924,CUST000378,Shanghai Port,Hamburg Port,2022-04-17,2022-04-05,In Transit,Food,187.11,31.88,171629.31,100630.4
SHP001925,CUST001777,Los Angeles Port,Rotterdam Port,2024-11-24,2023-05-06,Delivered,Food,176.63,374.97,16263.87,6840.97
SHP001926,CUST001434,Durban Port,Lagos Port,2023-06-26,2024-06-15,Delivered,Textiles,10.91,133.02,68529.94,119348.25
SHP001927,CUST000306,Durban Port,Dubai Port,2022-11-25,2023-05-16,Delivered,Textiles,153.02,314.41,50568.77,80031.31
SHP001928,CUST002436,Hamburg Port,Los Angeles Port,2023-05-24,2024-04-25,Delivered,Vehicles,61.76,197.72,132660.33,79514.98
SHP001929,CUST000551,Los Angeles Port,Lagos Port,2022-03-06,2022-07-17,Delivered,Food,92.86,21.08,118933.74,83102.0
SHP001930,CUST000649,Dubai Port,Los Angeles Port,2022-04-16,2022-12-26,Delivered,Textiles,146.22,256.46,103008.1,143181.71
SHP001931,CUST001391,Rotterdam Port,Lagos Port,2022-04-04,2022-10-03,In Transit,Oil,87.12,289.12,54066.78,110236.45
SHP001932,CUST002882,Singapore Port,Rotterdam Port,2023-07-26,2024-09-25,In Transit,Textiles,191.29,184.0,89701.22,76922.11
SHP001933,CUST000396,Durban Port,Los Angeles Port,2023-05-10,2023-08-18,Delivered,Textiles,35.11,179.68,8652.37,59995.56
SHP001934,CUST000032,Hamburg Port,Shanghai Port,2023-09-09,2023-03-19,In Transit,Textiles,91.17,272.17,56009.04,46919.18
SHP001935,CUST002039,Lagos Port,Dubai Port,2022-02-13,2024-07-06,Delayed,Vehicles,50.34,172.36,39766.94,39824.67
SHP001936,CUST001017,Hamburg Port,Los Angeles Port,2022-09-08,2023-09-10,Delayed,Oil,14.84,97.45,86848.5,14306.93
SHP001937,CUST001860,Dubai Port,Dubai Port,2022-12-19,2022-11-10,Delayed,Textiles,197.72,496.76,172254.87,5114.06
SHP001938,CUST001401,Hamburg Port,Durban Port,2022-09-10,2022-09-30,In Transit,Textiles,116.06,46.49,72763.95,142335.61
SHP001939,CUST000657,Los Angeles Port,Rotterdam Port,2022-08-18,2024-01-23,Delivered,Textiles,135.2,168.57,151153.52,126451.35
SHP001940,CUST001376,Singapore Port,Singapore Port,2024-09-07,2024-11-28,In Transit,Food,188.01,423.35,196520.13,77782.44
SHP001941,CUST001732,Shanghai Port,Rotterdam Port,2023-07-26,2022-08-26,Delayed,Electronics,184.93,167.65,183457.29,6042.77
SHP001942,CUST002131,Durban Port,Hamburg Port,2024-07-23,2024-05-20,In Transit,Oil,111.04,429.9,108505.8,71045.38
SHP001943,CUST000638,Singapore Port,Shanghai Port,2023-09-30,2023-07-02,In Transit,Vehicles,173.19,197.13,150988.82,134483.1
SHP001944,CUST001288,Shanghai Port,Rotterdam Port,2022-10-31,2024-06-17,In Transit,Electronics,52.74,127.55,61296.77,17455.63
SHP001945,CUST001272,Shanghai Port,Lagos Port,2024-12-07,2024-12-01,In Transit,Food,58.48,236.84,68962.31,138652.86
SHP001946,CUST002700,Lagos Port,Shanghai Port,2024-10-01,2022-01-30,Delivered,Oil,80.53,388.77,114335.52,18884.69
SHP001947,CUST000471,Hamburg Port,Rotterdam Port,2022-09-07,2022-02-14,Delivered,Electronics,56.25,320.68,67091.82,102329.96
SHP001948,CUST002177,Hamburg Port,Singapore Port,2022-09-23,2024-10-09,Delivered,Vehicles,133.06,125.92,195868.92,85836.4
SHP001949,CUST000733,Durban Port,Singapore Port,2022-07-07,2024-02-08,In Transit,Food,170.88,461.22,33303.15,102827.99
SHP001950,CUST001577,Singapore Port,Durban Port,2024-11-11,2022-09-29,Delivered,Electronics,151.6,302.19,126629.74,108773.31
SHP001951,CUST001701,Hamburg Port,Durban Port,2022-10-20,2022-06-02,Delayed,Food,161.09,40.75,13219.59,95970.97
SHP001952,CUST000865,Durban Port,Hamburg Port,2023-11-29,2022-09-05,In Transit,Electronics,174.14,94.08,177493.3,118441.55
SHP001953,CUST002275,Singapore Port,Singapore Port,2023-04-08,2022-01-07,Delayed,Textiles,6.18,249.74,112479.29,94022.12
SHP001954,CUST002938,Hamburg Port,Dubai Port,2023-12-29,2023-09-28,In Transit,Food,88.05,341.43,83897.5,102192.11
SHP001955,CUST002754,Shanghai Port,Shanghai Port,2022-10-02,2023-11-21,Delivered,Vehicles,150.91,156.14,168038.9,5138.86
SHP001956,CUST002746,Los Angeles Port,Los Angeles Port,2022-07-11,2022-02-15,Delivered,Food,42.25,388.68,13446.28,107987.15
SHP001957,CUST000106,Singapore Port,Hamburg Port,2022-12-02,2022-09-29,Delayed,Vehicles,77.15,414.03,49461.56,48928.02
SHP001958,CUST000197,Singapore Port,Durban Port,2023-05-15,2022-03-05,Delayed,Food,155.34,436.77,170466.73,115412.42
SHP001959,CUST000219,Dubai Port,Durban Port,2023-01-12,2024-06-12,Delivered,Textiles,141.05,449.49,45123.05,119492.5
SHP001960,CUST001392,Durban Port,Hamburg Port,2024-06-03,2024-09-03,Delivered,Textiles,106.03,408.79,137492.56,81219.19
SHP001961,CUST001338,Singapore Port,Durban Port,2024-01-24,2023-04-22,Delayed,Textiles,38.84,95.77,78519.58,10954.89
SHP001962,CUST000502,Hamburg Port,Shanghai Port,2023-03-22,2022-10-09,Delivered,Food,70.76,389.13,5577.15,132835.09
SHP001963,CUST001083,Shanghai Port,Los Angeles Port,2023-11-21,2024-12-02,In Transit,Food,31.91,453.8,62679.61,62110.99
SHP001964,CUST000758,Dubai Port,Hamburg Port,2022-06-28,2023-01-05,In Transit,Textiles,40.96,437.0,81138.29,68355.83
SHP001965,CUST000986,Dubai Port,Hamburg Port,2023-04-10,2023-09-20,In Transit,Food,120.31,253.45,92014.39,95151.63
SHP001966,CUST000912,Durban Port,Singapore Port,2023-07-05,2023-12-01,Delivered,Food,154.3,120.75,70400.96,127713.27
SHP001967,CUST000305,Shanghai Port,Shanghai Port,2022-02-07,2024-11-05,Delayed,Oil,53.53,276.95,79655.13,8806.76
SHP001968,CUST000695,Los Angeles Port,Los Angeles Port,2022-10-09,2024-12-01,Delivered,Textiles,72.46,495.58,117098.61,11472.65
SHP001969,CUST001133,Hamburg Port,Lagos Port,2024-04-24,2023-07-06,Delivered,Oil,167.47,350.77,149545.98,72683.45
SHP001970,CUST002702,Hamburg Port,Hamburg Port,2024-02-01,2023-11-17,Delivered,Vehicles,13.66,115.61,64247.82,69468.56
SHP001971,CUST001417,Shanghai Port,Shanghai Port,2024-04-12,2024-12-06,Delayed,Electronics,54.39,160.45,151451.05,119645.46
SHP001972,CUST000083,Rotterdam Port,Durban Port,2022-09-27,2023-03-16,Delivered,Textiles,57.09,489.46,191446.52,73836.0
SHP001973,CUST001357,Singapore Port,Durban Port,2022-08-07,2023-06-21,Delivered,Vehicles,17.64,376.18,56001.97,67213.23
SHP001974,CUST000994,Shanghai Port,Durban Port,2023-04-22,2022-04-13,In Transit,Textiles,145.55,494.11,161456.41,101853.81
SHP001975,CUST000253,Durban Port,Hamburg Port,2023-08-20,2024-11-19,Delivered,Oil,95.17,429.48,107071.21,71241.22
SHP001976,CUST000014,Los Angeles Port,Rotterdam Port,2024-11-17,2023-08-02,Delayed,Food,189.13,264.44,198539.99,18044.91
SHP001977,CUST000589,Rotterdam Port,Rotterdam Port,2022-04-24,2022-05-07,In Transit,Vehicles,96.92,319.5,180370.0,74657.38
SHP001978,CUST000186,Durban Port,Singapore Port,2022-11-06,2023-11-22,Delivered,Electronics,86.82,229.29,104555.41,3909.05
SHP001979,CUST001860,Durban Port,Rotterdam Port,2024-07-03,2023-08-24,In Transit,Textiles,192.9,13.7,79313.5,145793.93
SHP001980,CUST001550,Singapore Port,Hamburg Port,2024-11-03,2023-10-30,Delayed,Electronics,175.91,351.36,55496.71,120538.37
SHP001981,CUST002825,Rotterdam Port,Singapore Port,2022-01-12,2024-11-15,Delayed,Food,123.75,443.47,199073.09,35234.3
SHP001982,CUST000823,Shanghai Port,Rotterdam Port,2022-05-07,2024-04-15,Delayed,Food,163.89,180.3,180462.43,62034.55
SHP001983,CUST002268,Singapore Port,Rotterdam Port,2023-08-24,2024-08-11,Delivered,Textiles,99.02,322.57,177071.38,144531.64
SHP001984,CUST001896,Dubai Port,Singapore Port,2024-07-01,2023-07-04,Delayed,Vehicles,13.44,31.88,99944.16,111936.13
SHP001985,CUST002860,Los Angeles Port,Singapore Port,2024-04-05,2023-03-16,Delayed,Food,128.97,154.17,95926.17,48687.84
SHP001986,CUST001091,Durban Port,Los Angeles Port,2023-09-02,2022-05-01,Delayed,Textiles,50.11,352.37,64000.49,116158.93
SHP001987,CUST000330,Dubai Port,Lagos Port,2024-06-10,2022-06-04,In Transit,Vehicles,103.12,395.7,139101.29,122673.91
SHP001988,CUST001519,Rotterdam Port,Durban Port,2024-09-28,2024-12-06,In Transit,Textiles,88.42,194.25,29215.2,123374.54
SHP001989,CUST001808,Los Angeles Port,Rotterdam Port,2022-06-06,2023-06-04,In Transit,Oil,38.97,84.89,36651.66,142079.66
SHP001990,CUST001504,Lagos Port,Durban Port,2024-03-18,2023-02-06,Delayed,Oil,74.92,55.54,140898.11,30137.46
SHP001991,CUST001357,Dubai Port,Durban Port,2024-02-26,2024-07-10,In Transit,Food,101.13,44.67,187731.48,120341.63
SHP001992,CUST000644,Singapore Port,Dubai Port,2024-08-07,2022-06-24,Delayed,Oil,33.59,360.38,172670.24,112963.55
SHP001993,CUST002782,Durban Port,Los Angeles Port,2022-02-04,2023-07-20,Delivered,Electronics,31.95,272.85,86728.85,86566.81
SHP001994,CUST001201,Singapore Port,Dubai Port,2023-03-05,2023-01-01,Delivered,Textiles,11.93,104.49,156350.74,143194.27
SHP001995,CUST002010,Dubai Port,Lagos Port,2022-03-19,2024-02-13,In Transit,Vehicles,46.61,54.69,74901.84,36362.77
SHP001996,CUST001409,Hamburg Port,Singapore Port,2022-02-22,2023-05-22,In Transit,Oil,178.43,13.87,117129.0,99108.58
SHP001997,CUST000322,Singapore Port,Singapore Port,2024-06-23,2024-07-16,Delayed,Vehicles,51.59,453.99,153108.68,148748.52
SHP001998,CUST000598,Rotterdam Port,Dubai Port,2023-11-23,2024-04-18,Delivered,Electronics,94.51,449.05,101307.18,70512.42
SHP001999,CUST001418,Singapore Port,Rotterdam Port,2022-12-29,2022-04-07,In Transit,Food,94.29,40.14,139022.48,32201.36
SHP002000,CUST002677,Los Angeles Port,Singapore Port,2024-05-07,2023-11-05,Delivered,Textiles,152.32,489.96,58370.86,47861.55
SHP002001,CUST000728,Dubai Port,Dubai Port,2023-06-30,2023-01-23,Delayed,Textiles,65.53,352.1,171550.99,133778.99
SHP002002,CUST001738,Los Angeles Port,Dubai Port,2023-08-23,2022-12-19,In Transit,Oil,186.21,404.48,33716.66,94262.21
SHP002003,CUST000321,Shanghai Port,Dubai Port,2024-06-04,2023-06-23,Delivered,Textiles,81.82,385.26,60116.74,139165.45
SHP002004,CUST002002,Hamburg Port,Los Angeles Port,2023-07-10,2022-01-02,Delivered,Food,14.48,304.43,35659.79,65777.04
SHP002005,CUST001821,Dubai Port,Singapore Port,2024-09-05,2023-11-14,Delayed,Food,86.4,10.16,197383.5,59035.07
SHP002006,CUST002886,Lagos Port,Dubai Port,2022-02-17,2023-05-04,Delivered,Food,57.11,201.07,31163.55,58751.0
SHP002007,CUST002471,Durban Port,Los Angeles Port,2024-06-28,2023-06-13,Delivered,Electronics,155.82,64.36,134056.48,78748.84
SHP002008,CUST001640,Dubai Port,Dubai Port,2024-09-14,2023-12-07,Delayed,Textiles,18.9,437.49,151861.89,37056.49
SHP002009,CUST001425,Durban Port,Durban Port,2024-11-02,2024-06-16,Delivered,Vehicles,175.27,457.69,170141.08,44181.28
SHP002010,CUST000849,Dubai Port,Los Angeles Port,2024-07-01,2022-09-26,In Transit,Food,38.3,191.39,110398.87,113561.01
SHP002011,CUST000044,Rotterdam Port,Lagos Port,2024-08-20,2023-05-08,Delayed,Electronics,149.26,39.77,144606.72,129975.25
SHP002012,CUST001685,Singapore Port,Dubai Port,2023-10-10,2024-07-31,Delivered,Food,161.5,304.87,93115.78,74601.89
SHP002013,CUST002821,Dubai Port,Los Angeles Port,2022-08-06,2024-02-02,Delivered,Vehicles,122.01,157.82,74033.19,88302.26
SHP002014,CUST001744,Singapore Port,Dubai Port,2022-12-10,2024-09-03,In Transit,Oil,153.92,270.37,37983.44,94506.83
SHP002015,CUST000320,Lagos Port,Shanghai Port,2022-05-10,2022-11-11,Delivered,Electronics,161.77,42.46,77898.53,27252.95
SHP002016,CUST000106,Lagos Port,Rotterdam Port,2023-05-20,2022-10-06,Delayed,Textiles,45.22,25.32,75017.03,128586.67
SHP002017,CUST001637,Los Angeles Port,Durban Port,2024-02-28,2022-10-20,In Transit,Food,32.59,89.96,67645.04,122853.28
SHP002018,CUST002381,Singapore Port,Lagos Port,2024-09-14,2023-10-24,Delivered,Food,179.3,359.39,31422.43,110406.44
SHP002019,CUST000148,Dubai Port,Singapore Port,2023-01-13,2024-10-28,Delayed,Vehicles,133.86,491.2,43812.8,13310.82
SHP002020,CUST002732,Hamburg Port,Rotterdam Port,2023-11-10,2024-04-02,Delayed,Textiles,118.51,21.46,189206.75,23435.13
SHP002021,CUST001530,Rotterdam Port,Lagos Port,2024-05-04,2023-07-07,In Transit,Textiles,22.87,125.61,19612.09,133919.53
SHP002022,CUST000095,Dubai Port,Hamburg Port,2022-08-20,2024-02-05,Delivered,Electronics,58.37,271.06,27173.91,147224.19
SHP002023,CUST000098,Durban Port,Rotterdam Port,2024-09-10,2022-04-28,In Transit,Food,36.55,65.74,120059.41,51020.83
SHP002024,CUST002188,Hamburg Port,Shanghai Port,2022-10-20,2023-12-11,In Transit,Textiles,166.64,308.48,72408.34,78486.13
SHP002025,CUST001923,Shanghai Port,Shanghai Port,2022-02-01,2022-03-20,Delayed,Textiles,134.4,155.57,62159.04,27811.98
SHP002026,CUST000252,Los Angeles Port,Los Angeles Port,2022-07-27,2023-08-20,In Transit,Textiles,83.98,167.8,134097.55,29872.09
SHP002027,CUST001577,Dubai Port,Durban Port,2024-06-15,2024-12-08,In Transit,Textiles,29.9,443.09,163588.47,64926.8
SHP002028,CUST000635,Lagos Port,Los Angeles Port,2024-04-01,2024-08-22,In Transit,Vehicles,162.6,411.55,199892.81,123727.13
SHP002029,CUST002653,Rotterdam Port,Los Angeles Port,2022-04-26,2023-04-08,In Transit,Electronics,188.65,221.62,107052.92,149303.56
SHP002030,CUST000023,Rotterdam Port,Hamburg Port,2024-01-28,2023-06-05,Delivered,Food,18.04,330.08,130367.68,21695.82
SHP002031,CUST002757,Hamburg Port,Lagos Port,2023-03-07,2023-03-19,In Transit,Electronics,158.89,490.12,182022.83,103985.66
SHP002032,CUST002311,Durban Port,Dubai Port,2022-12-29,2022-10-02,Delivered,Oil,6.91,465.72,47431.77,24807.19
SHP002033,CUST002611,Rotterdam Port,Dubai Port,2024-09-05,2022-01-17,Delivered,Electronics,194.78,12.81,105290.49,88675.9
SHP002034,CUST001551,Rotterdam Port,Shanghai Port,2024-04-19,2022-06-16,Delayed,Food,29.51,206.13,172659.01,90562.52
SHP002035,CUST002437,Lagos Port,Lagos Port,2022-06-04,2024-12-16,In Transit,Vehicles,183.3,366.4,66456.97,6161.07
SHP002036,CUST002218,Singapore Port,Lagos Port,2024-03-01,2024-05-23,Delayed,Oil,95.88,329.0,196223.46,140276.37
SHP002037,CUST001569,Dubai Port,Singapore Port,2024-07-12,2024-01-25,In Transit,Food,120.25,343.01,58382.55,38304.87
SHP002038,CUST000497,Los Angeles Port,Lagos Port,2022-09-11,2023-05-18,Delivered,Textiles,189.91,298.91,120988.52,89759.18
SHP002039,CUST001799,Durban Port,Shanghai Port,2022-04-16,2022-08-25,Delayed,Oil,164.43,172.09,170096.63,17201.64
SHP002040,CUST002671,Hamburg Port,Lagos Port,2022-01-24,2022-05-29,Delayed,Food,73.36,229.76,57623.83,21013.34
SHP002041,CUST000595,Singapore Port,Lagos Port,2024-07-15,2024-03-16,Delivered,Textiles,88.95,32.71,127921.99,131892.19
SHP002042,CUST002587,Lagos Port,Shanghai Port,2024-10-19,2022-04-09,In Transit,Vehicles,43.04,138.2,25852.57,147796.87
SHP002043,CUST001240,Dubai Port,Lagos Port,2022-10-30,2024-07-15,In Transit,Oil,124.21,74.45,179295.93,134062.94
SHP002044,CUST001541,Los Angeles Port,Rotterdam Port,2022-04-29,2023-10-11,In Transit,Textiles,190.9,48.94,148715.93,89658.36
SHP002045,CUST001096,Dubai Port,Los Angeles Port,2024-07-25,2024-09-02,In Transit,Electronics,148.23,97.04,49366.19,144415.04
SHP002046,CUST000085,Shanghai Port,Los Angeles Port,2024-08-25,2023-04-06,Delivered,Electronics,33.58,288.3,144023.41,78160.05
SHP002047,CUST001813,Lagos Port,Rotterdam Port,2023-04-13,2024-12-14,Delivered,Electronics,25.59,261.92,46947.53,25304.17
SHP002048,CUST002516,Shanghai Port,Singapore Port,2023-12-30,2022-11-21,Delivered,Oil,85.97,427.44,111686.79,13348.92
SHP002049,CUST000719,Hamburg Port,Dubai Port,2023-11-20,2022-10-06,Delayed,Vehicles,104.48,213.64,152839.33,83600.97
SHP002050,CUST000076,Rotterdam Port,Durban Port,2022-06-14,2024-07-09,Delivered,Vehicles,37.82,65.07,126052.37,56848.84
SHP002051,CUST002946,Lagos Port,Durban Port,2022-05-18,2023-04-06,Delivered,Food,14.18,85.94,136499.53,29340.32
